CEP;CHAVE;UF;TIPO;TITULO;PREPOSICAO;NOME;BAIRRO1;BAIRRO2;LIMINFPAR;LIMINFIMPA;LIMSUPPAR;LIMSUPIMPA;FLAGS;LADOS
1310945;01000;SP;AV;;;PAULISTA;BELA VISTA;;1842;1842;1842;1842;6;34
1311000;01000;SP;AV;;;PAULISTA;BELA VISTA;;0;0;0;609;0;32
1311100;01000;SP;AV;;;PAULISTA;BELA VISTA;;0;611;0;1045;0;32
1311200;01000;SP;AV;;;PAULISTA;BELA VISTA;;0;1047;0;1865;0;32
1311300;01000;SP;AV;;;PAULISTA;BELA VISTA;;0;1867;0;99999999;0;32
1311400;01000;SP;PARQUE;TEN;;SIQUEIRA CAMPOS;BELA VISTA;;0;0;99999999;99999999;0;17
1311901;01000;SP;AV;;;PAULISTA;BELA VISTA;;21;21;21;21;6;34
1311902;01000;SP;AV;;;PAULISTA;BELA VISTA;;37;37;37;37;6;34
1311903;01000;SP;AV;;;PAULISTA;BELA VISTA;;119;119;119;119;6;34
1311904;01000;SP;AV;;;PAULISTA;BELA VISTA;;171;171;171;171;6;34
1311905;01000;SP;AV;;;PAULISTA;BELA VISTA;;347;347;347;347;6;34
1311906;01000;SP;AV;;;PAULISTA;BELA VISTA;;407;407;407;407;6;34
1311907;01000;SP;AV;;;PAULISTA;BELA VISTA;;453;453;453;453;6;34
1311908;01000;SP;AV;;;PAULISTA;BELA VISTA;;467;467;467;467;6;34
1311909;01000;SP;AV;;;PAULISTA;BELA VISTA;;491;491;491;491;6;34
1311910;01000;SP;AV;;;PAULISTA;BELA VISTA;;509;509;509;509;6;34
1311911;01000;SP;AV;;;PAULISTA;BELA VISTA;;575;575;575;575;6;34
1311912;01000;SP;AV;;;PAULISTA;BELA VISTA;;639;639;639;639;6;34
1311913;01000;SP;AV;;;PAULISTA;BELA VISTA;;671;671;671;671;6;34
1311914;01000;SP;AV;;;PAULISTA;BELA VISTA;;777;777;777;777;6;34
1311915;01000;SP;AV;;;PAULISTA;BELA VISTA;;807;807;807;807;6;34
1311916;01000;SP;AV;;;PAULISTA;BELA VISTA;;923;923;923;923;6;34
1311917;01000;SP;AV;;;PAULISTA;BELA VISTA;;949;949;949;949;6;34
1311918;01000;SP;AV;;;PAULISTA;BELA VISTA;;967;967;967;967;6;34
1311919;01000;SP;AV;;;PAULISTA;BELA VISTA;;1009;1009;1009;1009;6;34
1311920;01000;SP;AV;;;PAULISTA;BELA VISTA;;1111;1111;1111;1111;6;34
1311921;01000;SP;AV;;;PAULISTA;BELA VISTA;;1159;1159;1159;1159;6;34
1311922;01000;SP;AV;;;PAULISTA;BELA VISTA;;1195;1195;1195;1195;6;34
1311923;01000;SP;AV;;;PAULISTA;BELA VISTA;;1313;1313;1313;1313;6;34
1311924;01000;SP;AV;;;PAULISTA;BELA VISTA;;1345;1345;1345;1345;6;34
1311925;01000;SP;AV;;;PAULISTA;BELA VISTA;;1415;1415;1415;1415;6;34
1311926;01000;SP;AV;;;PAULISTA;BELA VISTA;;1439;1439;1439;1439;6;34
1311927;01000;SP;AV;;;PAULISTA;BELA VISTA;;1471;1471;1471;1471;6;34
1311928;01000;SP;AV;;;PAULISTA;BELA VISTA;;1499;1499;1499;1499;6;34
1311929;01000;SP;AV;;;PAULISTA;BELA VISTA;;1745;1745;1745;1745;6;34
1311930;01000;SP;AV;;;PAULISTA;BELA VISTA;;1765;1765;1765;1765;6;34
1311931;01000;SP;AV;;;PAULISTA;BELA VISTA;;2001;2001;2001;2001;6;34
1311933;01000;SP;AV;;;PAULISTA;BELA VISTA;;2163;2163;2163;2163;6;34
1311934;01000;SP;AV;;;PAULISTA;BELA VISTA;;2313;2313;2313;2313;6;34
1311935;01000;SP;AV;;;PAULISTA;BELA VISTA;;2313;2313;2313;2313;6;34
1311936;01000;SP;AV;;;PAULISTA;BELA VISTA;;2439;2439;2439;2439;6;34
1311940;01000;SP;AV;;;PAULISTA;BELA VISTA;;2073;2073;2073;2073;6;34
1311941;01000;SP;AV;;;PAULISTA;BELA VISTA;;807;807;807;807;6;34
1312000;01000;SP;AV;;;9 DE JULHO;BELA VISTA;;0;0;1298;0;0;2
1312001;01000;SP;AV;;;9 DE JULHO;BELA VISTA;;1300;0;2300;0;0;2
1312010;01000;SP;PC;;;14 BIS;BELA VISTA;;0;0;99999999;0;0;15
1312020;01000;SP;VD;DR;;PLINIO DE QUEIROZ;BELA VISTA;;0;0;99999999;99999999;0;17
1312900;01000;SP;AV;;;9 DE JULHO;BELA VISTA;;40;40;40;40;6;34
1313000;01000;SP;AV;;;9 DE JULHO;BELA VISTA;;0;0;0;1299;0;32
1313001;01000;SP;AV;;;9 DE JULHO;BELA VISTA;;0;1301;0;2299;0;32
1313010;01000;SP;PC;;;14 BIS;BELA VISTA;;0;0;0;99999999;0;240
1313020;01000;SP;R;DR;;PLINIO BARRETO;BELA VISTA;;0;0;99999999;99999999;0;17
1313901;01000;SP;AV;;;9 DE JULHO;BELA VISTA;;337;337;337;337;6;34
1313902;01000;SP;AV;;;9 DE JULHO;BELA VISTA;;2029;2029;2029;2029;6;34
1313903;01000;SP;R;DR;;PLINIO BARRETO;BELA VISTA;;141;141;141;141;6;34
1313904;01000;SP;R;DR;;PLINIO BARRETO;BELA VISTA;;249;249;249;249;6;34
1314000;01000;SP;R;SANTO;;ANTONIO;BELA VISTA;;0;0;800;799;0;34
1314001;01000;SP;R;SANTO;;ANTONIO;BELA VISTA;;802;801;99999999;99999999;0;34
1314010;01000;SP;R;SAO;;VICENTE;BELA VISTA;;0;0;99999999;99999999;0;17
1314020;01000;SP;R;;;CORACAO DA EUROPA;BELA VISTA;;0;0;99999999;99999999;0;17
1314030;01000;SP;R;;;JOSE TENAGLIA;BELA VISTA;;0;0;99999999;99999999;0;17
1314040;01000;SP;R;;;SAMUEL DAS NEVES;BELA VISTA;;0;0;99999999;99999999;0;17
1314050;01000;SP;R;DELEGADO;;EVERTON;BELA VISTA;;0;0;99999999;99999999;0;17
1314060;01000;SP;JARDIM;;DA;DIVINA PROVIDENCIA;BELA VISTA;;0;0;99999999;99999999;0;17
1314070;01000;SP;PC;;;ALVARO DE CARVALHO ARANHA;BELA VISTA;;0;0;99999999;99999999;0;17
1314900;01000;SP;R;SANTO;;ANTONIO;BELA VISTA;;184;184;184;184;6;34
1315000;01000;SP;R;SANTO;;AMARO;BELA VISTA;;0;0;99999999;0;0;15
1315001;01000;SP;R;SANTO;;AMARO;BELA VISTA;;0;0;0;99999999;0;240
1315010;01000;SP;R;;;JACEGUAI;BELA VISTA;;0;0;99999999;99999999;0;17
1315020;01000;SP;R;;DO;BIXIGA;BELA VISTA;;0;0;99999999;99999999;0;17
1315030;01000;SP;R;DR;;NESTOR ESTEVES NATIVIDADE;BELA VISTA;;0;0;99999999;99999999;0;17
1315040;01000;SP;VD;;;JACEGUAI;BELA VISTA;;0;0;99999999;99999999;0;17
1315900;01000;SP;R;;;JACEGUAI;BELA VISTA;;400;400;400;400;6;34
1315901;01000;SP;R;;;JACEGUAI;BELA VISTA;;400;400;400;400;6;34
1315902;01000;SP;R;SANTO;;AMARO;BELA VISTA;;71;71;71;71;6;34
1315903;01000;SP;R;;;FRUTAS DE SANTO AMARO;BELA VISTA;;255;255;255;255;6;34
1315904;01000;SP;R;;;JACEGUAI;BELA VISTA;;400;400;400;400;6;34
1316000;01000;SP;R;;;FRANCISCA MIQUELINA;BELA VISTA;;0;0;99999999;99999999;0;17
1316010;01000;SP;R;;;GENEBRA;BELA VISTA;;0;0;99999999;99999999;0;17
1316015;01000;SP;PC;;;MARIO CAMARA;BELA VISTA;;0;0;99999999;99999999;0;17
1316020;01000;SP;R;;;AGUIAR DE BARROS;BELA VISTA;;0;0;99999999;99999999;0;17
1316030;01000;SP;R;;;ASDRUBAL DO NASCIMENTO;BELA VISTA;;0;0;99999999;99999999;0;17
1316040;01000;SP;TV;;;NOSCHESE;BELA VISTA;;0;0;99999999;99999999;0;17
1316050;01000;SP;TV;;;GRASSI;BELA VISTA;;0;0;99999999;99999999;0;17
1316060;01000;SP;AV;;;23 DE MAIO;BELA VISTA;;0;0;2500;2499;0;34
1316070;01000;SP;PC;;;MAGDALENA TAGLIAFERRO;BELA VISTA;;0;0;99999999;99999999;0;17
1316080;01000;SP;VD;DR;;MANUEL JOSE CHAVES;BELA VISTA;;0;0;99999999;99999999;0;17
1316090;01000;SP;PC;;DOS;ARTESAOS CALABRESES;BELA VISTA;;0;0;99999999;99999999;0;17
1316100;01000;SP;R;;;JANDAIA;BELA VISTA;;0;0;99999999;99999999;0;17
1316900;01000;SP;R;;;FRANCISCA MIQUELINA;BELA VISTA;;123;123;123;123;6;34
1316901;01000;SP;R;;;GENEBRA;BELA VISTA;;17;17;17;17;6;34
1316902;01000;SP;R;;;GENEBRA;BELA VISTA;;164;164;164;164;6;34
1316903;01000;SP;R;;;GENEBRA;BELA VISTA;;264;264;264;264;6;34
1317000;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;0;0;0;699;0;32
1317001;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;0;701;0;1499;0;32
1317002;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;0;1501;0;2251;0;32
1317010;01000;SP;R;PROF;;SEBASTIAO SOARES DE FARIA;BELA VISTA;;0;0;99999999;99999999;0;17
1317901;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;317;317;317;317;6;34
1317902;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;383;383;383;383;6;34
1317903;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;551;551;551;551;6;34
1317904;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;733;733;733;733;6;34
1317905;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;849;849;849;849;6;34
1317906;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;993;993;993;993;6;34
1317907;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1089;1089;1089;1089;6;34
1317908;01000;SP;R;PROF;;SEBASTIAO SOARES DE FARIA;BELA VISTA;;57;57;57;57;6;34
1317909;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;487;487;487;487;6;34
1317910;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1343;1343;1343;1343;6;34
1317911;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1813;1813;1813;1813;6;34
1318000;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;0;0;698;0;0;2
1318001;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;700;0;1498;0;0;2
1318002;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1500;0;2250;0;0;2
1318010;01000;SP;PC;;;PEROLA BYINGTON;BELA VISTA;;0;0;99999999;99999999;0;17
1318020;01000;SP;R;;;ADONIRAN BARBOSA;BELA VISTA;;0;0;99999999;99999999;0;17
1318900;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;54;54;54;54;6;34
1318901;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;278;278;278;278;6;34
1318902;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;290;290;290;290;6;34
1318903;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;300;300;300;300;6;34
1318904;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;388;388;388;388;6;34
1318905;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1186;1186;1186;1186;6;34
1318906;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1404;1404;1404;1404;6;34
1318907;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1884;1884;1884;1884;6;34
1318908;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1892;1892;1892;1892;6;34
1318909;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1930;1930;1930;1930;6;34
1318910;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;1942;1942;1942;1942;6;34
1318911;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;2020;2020;2020;2020;6;34
1318912;01000;SP;AV;BRIGADEIRO;;LUIS ANTONIO;BELA VISTA;;2050;2050;2050;2050;6;34
1319000;01000;SP;R;;;MARIA PAULA;BELA VISTA;;0;0;99999999;0;0;15
1319001;01000;SP;R;;;MARIA PAULA;BELA VISTA;;0;0;0;99999999;0;240
1319010;01000;SP;R;;;ABOLICAO;BELA VISTA;;0;0;99999999;99999999;0;17
1319020;01000;SP;VD;;;JACAREI;BELA VISTA;;0;0;99999999;99999999;0;17
1319030;01000;SP;R;;;JAPURA;BELA VISTA;;0;0;99999999;99999999;0;17
1319040;01000;SP;R;;;JACAREI;BELA VISTA;;0;0;99999999;99999999;0;17
1319050;01000;SP;R;;;JARDIM FRANCISCO MARCOS;BELA VISTA;;0;0;99999999;99999999;0;17
1319060;01000;SP;R;COM;;JOSE XAVIER GOUVEIA;BELA VISTA;;0;0;99999999;99999999;0;17
1319070;01000;SP;PC;GAL;;CRAVEIRO LOPES;BELA VISTA;;0;0;99999999;99999999;0;17
1319080;01000;SP;R;;;JARDIM HELOISA;BELA VISTA;;0;0;99999999;99999999;0;17
1319900;01000;SP;VD;;;JACAREI;BELA VISTA;;100;100;100;100;6;34
1319901;01000;SP;VD;;;JACAREI;BELA VISTA;;155;155;155;155;6;34
1319902;01000;SP;VD;;;JACAREI;BELA VISTA;;39;39;39;39;6;34
1319903;01000;SP;R;;;MARIA PAULA;BELA VISTA;;35;35;35;35;6;34
1319904;01000;SP;R;;;MARIA PAULA;BELA VISTA;;36;36;36;36;6;34
1319905;01000;SP;R;;;MARIA PAULA;BELA VISTA;;62;62;62;62;6;34
1319906;01000;SP;R;;;MARIA PAULA;BELA VISTA;;67;67;67;67;6;34
1319907;01000;SP;R;;;MARIA PAULA;BELA VISTA;;122;122;122;122;6;34
1319908;01000;SP;R;;;MARIA PAULA;BELA VISTA;;270;270;270;270;6;34
1319909;01000;SP;R;;;MARIA PAULA;BELA VISTA;;279;279;279;279;6;34
1319910;01000;SP;R;;;JAPURA;BELA VISTA;;55;55;55;55;6;34
1320000;01000;SP;R;CONDESSA;;DE SAO JOAQUIM;BELA VISTA;;0;0;99999999;99999999;0;17
1320010;01000;SP;R;CONDE;;DE SAO JOAQUIM;BELA VISTA;;0;0;99999999;99999999;0;17
1320020;01000;SP;R;;DOS;BOROROS;BELA VISTA;;0;0;99999999;99999999;0;17
1320030;01000;SP;R;;;LETTIERE;BELA VISTA;;0;0;99999999;99999999;0;17
1320050;01000;SP;R;;;ASSEMBLEIA;SE;;0;0;99999999;99999999;0;17
1320060;01000;SP;VD;CONDESSA;;DE SAO JOAQUIM;BELA VISTA;;0;0;99999999;99999999;0;17
1320900;01000;SP;R;;;JANDAIA;BELA VISTA;;72;72;72;72;6;34
1321000;01000;SP;R;;;MARTINIANO DE CARVALHO;BELA VISTA;;0;0;99999999;0;0;15
1321001;01000;SP;R;;;MARTINIANO DE CARVALHO;BELA VISTA;;0;0;0;99999999;0;240
1321010;01000;SP;R;;;HUMAITA;BELA VISTA;;0;0;99999999;99999999;0;17
1321020;01000;SP;R;;;VICENTE PRADO;BELA VISTA;;0;0;99999999;99999999;0;17
1321900;01000;SP;R;;;MARTINIANO DE CARVALHO;BELA VISTA;;669;669;669;669;6;34
1321901;01000;SP;R;;;MARTINIANO DE CARVALHO;BELA VISTA;;851;851;851;851;6;34
1321902;01000;SP;R;;;MARTINIANO DE CARVALHO;BELA VISTA;;880;880;880;880;6;34
1321903;01000;SP;R;;;MARTINIANO DE CARVALHO;BELA VISTA;;900;900;900;900;6;34
1321904;01000;SP;R;;;MARTINIANO DE CARVALHO;BELA VISTA;;960;960;960;960;6;34
1321905;01000;SP;R;;;MARTINIANO DE CARVALHO;BELA VISTA;;1049;1049;1049;1049;6;34
1321906;01000;SP;R;;;HUMAITA;BELA VISTA;;107;107;107;107;6;34
1321907;01000;SP;R;;;HUMAITA;BELA VISTA;;389;389;389;389;6;34
1322000;01000;SP;R;;;ARTUR PRADO;BELA VISTA;;0;0;99999999;99999999;0;17
1322010;01000;SP;R;;;PEDROSO;BELA VISTA;;0;0;99999999;99999999;0;17
1322020;01000;SP;R;SANTA;;MADALENA;LIBERDADE;;0;0;99999999;99999999;0;17
1322030;01000;SP;R;;;PIO XII;LIBERDADE;;0;0;99999999;99999999;0;17
1322040;01000;SP;R;;;CUNHA BUENO;BELA VISTA;;0;0;99999999;99999999;0;17
1322050;01000;SP;R;DR;;ALFREDO ELLIS;BELA VISTA;;0;0;99999999;99999999;0;17
1322900;01000;SP;R;;;PEDROSO;BELA VISTA;;588;588;588;588;6;34
1322901;01000;SP;R;DR;;ALFREDO ELLIS;BELA VISTA;;301;301;301;301;6;34
1323000;01000;SP;R;MAESTRO;;CARDIM;LIBERDADE;;0;0;560;559;0;34
1323001;01000;SP;R;MAESTRO;;CARDIM;LIBERDADE;;562;561;99999999;99999999;0;34
1323010;01000;SP;R;MONSENHOR;;PASSALAQUA;BELA VISTA;;0;0;99999999;99999999;0;17
1323020;01000;SP;R;;;JOAO JULIAO;BELA VISTA;;0;0;99999999;99999999;0;17
1323030;01000;SP;R;CAP;;MOR ROQUE BARRETO;BELA VISTA;;0;0;99999999;99999999;0;17
1323040;01000;SP;R;SANTA;;ERNESTINA;BELA VISTA;;0;0;99999999;99999999;0;17
1323050;01000;SP;R;;;FRANCISCO GONCALVES DE ANDRADE MACHADO;BELA VISTA;;0;0;99999999;99999999;0;17
1323060;01000;SP;R;;;RAUL CARMILO;BELA VISTA;;0;0;99999999;99999999;0;17
1323065;01000;SP;PC;;;DECIO PIAGENTINI;BELA VISTA;;0;0;99999999;99999999;0;17
1323070;01000;SP;R;;;PEDRO IVO;BELA VISTA;;0;0;99999999;99999999;0;17
1323080;01000;SP;R;VISCONDE;;DE NOVA GRANADA;BELA VISTA;;0;0;99999999;99999999;0;17
1323090;01000;SP;VD;;;BENEFICENCIA PORTUGUESA;BELA VISTA;;0;0;99999999;99999999;0;17
1323100;01000;SP;VILA;;;HELOISA;BELA VISTA;;0;0;99999999;99999999;0;17
1323110;01000;SP;VE;;;ITOROROS;BELA VISTA;;0;0;99999999;99999999;0;17
1323130;01000;SP;R;;;ALVARO GUIMARAES;BELA VISTA;;0;0;99999999;99999999;0;17
1323140;01000;SP;R;;;RAMON PENHARRUBIA;BELA VISTA;;0;0;99999999;99999999;0;17
1323900;01000;SP;R;MAESTRO;;CARDIM;BELA VISTA;;769;769;769;769;6;34
1323901;01000;SP;R;MAESTRO;;CARDIM;BELA VISTA;;1218;1218;1218;1218;6;34
1323902;01000;SP;R;;;JOAO JULIAO;BELA VISTA;;296;296;296;296;6;34
1323903;01000;SP;R;;;JOAO JULIAO;BELA VISTA;;331;331;331;331;6;34
1324000;01000;SP;R;MAJOR;;DIOGO;BELA VISTA;;0;0;99999999;0;0;15
1324001;01000;SP;R;MAJOR;;DIOGO;BELA VISTA;;0;0;0;99999999;0;240
1324010;01000;SP;R;;;MARIA JOSE;BELA VISTA;;0;0;99999999;99999999;0;17
1324020;01000;SP;R;;;CACILDA;BELA VISTA;;0;0;99999999;99999999;0;17
1324030;01000;SP;R;;;FRANCISCO FRIAS;BELA VISTA;;0;0;99999999;99999999;0;17
1324040;01000;SP;R;;;14 DE JULHO;BELA VISTA;;0;0;99999999;99999999;0;17
1324900;01000;SP;R;MAJOR;;DIOGO;BELA VISTA;;39;39;39;39;6;34
1324901;01000;SP;R;MAJOR;;DIOGO;BELA VISTA;;115;115;115;115;6;34
1325000;01000;SP;R;CONSELHEIRO;;RAMALHO;BELA VISTA;;0;0;99999999;0;0;15
1325001;01000;SP;R;CONSELHEIRO;;RAMALHO;BELA VISTA;;0;0;0;99999999;0;240
1325010;01000;SP;R;;;FORTALEZA;BELA VISTA;;0;0;99999999;99999999;0;17
1325020;01000;SP;PC;DOM;;ORIONE;BELA VISTA;;0;0;99999999;99999999;0;17
1325030;01000;SP;R;PROF;;LAERTE RAMOS DE CARVALHO;BELA VISTA;;0;0;99999999;99999999;0;17
1325040;01000;SP;TV;;DOS;ARQ;BELA VISTA;;0;0;99999999;99999999;0;17
1325050;01000;SP;VD;;;JULIO MESQUITA FILHO;BELA VISTA;;0;0;99999999;99999999;0;17
1325060;01000;SP;PC;;;ITALO BAGNOLI;BELA VISTA;;0;0;99999999;99999999;0;17
1325070;01000;SP;AV;;;RADIAL LESTE OESTE;BELA VISTA;;0;0;99999999;99999999;0;17
1325900;01000;SP;R;CONSELHEIRO;;RAMALHO;BELA VISTA;;701;701;701;701;6;34
1326000;01000;SP;R;SAO;;DOMINGOS;BELA VISTA;;0;0;99999999;99999999;0;17
1326010;01000;SP;R;;;RUI BARBOSA;BELA VISTA;;0;0;99999999;99999999;0;17
1326020;01000;SP;R;;;JOAO PASSALAQUA;BELA VISTA;;0;0;99999999;99999999;0;17
1326030;01000;SP;R;;;LUIZ PORRIO;BELA VISTA;;0;0;99999999;99999999;0;17
1326040;01000;SP;R;DR;;RICARDO BATISTA;BELA VISTA;;0;0;99999999;99999999;0;17
1326050;01000;SP;TV;;;ANA MARIA GIFFONI;BELA VISTA;;0;0;99999999;99999999;0;17
1327000;01000;SP;R;;;13 DE MAIO;BELA VISTA;;0;0;1150;1149;0;34
1327001;01000;SP;R;;;13 DE MAIO;BELA VISTA;;0;1151;0;99999999;0;32
1327002;01000;SP;R;;;13 DE MAIO;BELA VISTA;;1152;0;99999999;0;0;2
1327010;01000;SP;PC;;;AMADEU AMARAL;BELA VISTA;;0;0;99999999;99999999;0;17
1327020;01000;SP;VD;;;ARMANDO PUGLISI DO BEXIGA;BELA VISTA;;0;0;99999999;99999999;0;17
1327900;01000;SP;R;;;13 DE MAIO;BELA VISTA;;1947;1947;1947;1947;6;34
1327901;01000;SP;R;;;13 DE MAIO;BELA VISTA;;1376;1376;1376;1376;6;34
1327902;01000;SP;R;;;13 DE MAIO;BELA VISTA;;1954;1954;1954;1954;6;34
1327903;01000;SP;PC;;;AMADEU AMARAL;BELA VISTA;;27;27;27;27;6;34
1327904;01000;SP;PC;;;AMADEU AMARAL;BELA VISTA;;47;47;47;47;6;34
1327905;01000;SP;R;;;13 DE MAIO;BELA VISTA;;1633;1633;1633;1633;6;34
1328000;01000;SP;R;CONSELHEIRO;;CARRAO;BELA VISTA;;0;0;99999999;99999999;0;17
1328010;01000;SP;R;;;MANOEL DUTRA;BELA VISTA;;0;0;99999999;99999999;0;17
1328020;01000;SP;R;DR;;LUIS BARRETO;BELA VISTA;;0;0;99999999;99999999;0;17
1329000;01000;SP;R;;DOS;INGLESES;MORRO DOS INGLESES;;0;0;99999999;99999999;0;17
1329010;01000;SP;R;;DOS;FRANCESES;MORRO DOS INGLESES;;0;0;99999999;99999999;0;17
1329020;01000;SP;R;;DOS;HOLANDESES;MORRO DOS INGLESES;;0;0;99999999;99999999;0;17
1329030;01000;SP;R;;DOS;ALEMAES;MORRO DOS INGLESES;;0;0;99999999;99999999;0;17
1329040;01000;SP;R;;DOS;BELGAS;MORRO DOS INGLESES;;0;0;99999999;99999999;0;17
1329900;01000;SP;R;;DOS;FRANCESES;MORRO DOS INGLESES;;450;450;450;450;6;34
1329901;01000;SP;R;;DOS;FRANCESES;MORRO DOS INGLESES;;174;174;174;174;6;34
1329902;01000;SP;R;;DOS;INGLESES;MORRO DOS INGLESES;;222;222;222;222;6;34
1329903;01000;SP;R;;DOS;INGLESES;MORRO DOS INGLESES;;380;380;380;380;6;34
1329904;01000;SP;R;;DOS;INGLESES;MORRO DOS INGLESES;;600;600;600;600;6;34
1329905;01000;SP;R;;DOS;INGLESES;MORRO DOS INGLESES;;569;569;569;569;6;34
1330000;01000;SP;R;;;ROCHA;BELA VISTA;;0;0;99999999;99999999;0;17
1330010;01000;SP;R;ALM;;MARQUES LEAO;BELA VISTA;;0;0;99999999;99999999;0;17
1330015;01000;SP;PC;;;EMYGDIO MAMMOCCI;BELA VISTA;;0;0;99999999;99999999;0;17
1330020;01000;SP;R;;;ULISSES PARANHOS;BELA VISTA;;0;0;99999999;99999999;0;17
1330030;01000;SP;R;;;VELOSO GUERRA;BELA VISTA;;0;0;99999999;99999999;0;17
1330040;01000;SP;R;DR;;LOURENCO GRANATO;BELA VISTA;;0;0;99999999;99999999;0;17
1330050;01000;SP;R;CARDEAL;;LEME;BELA VISTA;;0;0;99999999;99999999;0;17
1330060;01000;SP;R;;;UNA;BELA VISTA;;0;0;99999999;99999999;0;17
1330900;01000;SP;R;;;ROCHA;BELA VISTA;;233;233;233;233;6;34
1330901;01000;SP;R;ALM;;MARQUES LEAO;BELA VISTA;;638;638;638;638;6;34
1330902;01000;SP;R;ALM;;MARQUES LEAO;BELA VISTA;;656;656;656;656;6;34
1331000;01000;SP;AL;;;RIBEIRAO PRETO;BELA VISTA;;0;0;99999999;0;0;15
1331001;01000;SP;AL;;;RIBEIRAO PRETO;BELA VISTA;;0;0;0;99999999;0;240
1331010;01000;SP;R;;;SILVIA;BELA VISTA;;0;0;99999999;99999999;0;17
1331020;01000;SP;R;DR;;SENG;BELA VISTA;;0;0;99999999;99999999;0;17
1331030;01000;SP;R;;;GARCIA FERNANDES;BELA VISTA;;0;0;99999999;99999999;0;17
1331040;01000;SP;R;SANTA;;BRANCA;BELA VISTA;;0;0;99999999;99999999;0;17
1331900;01000;SP;AL;;;RIBEIRAO PRETO;BELA VISTA;;82;82;82;82;6;34
1331902;01000;SP;R;;;NOVA DE HELIOPOLIS;BELA VISTA;;110;110;110;110;6;34
1331903;01000;SP;R;;;NOVA DE HELIOPOLIS;BELA VISTA;;276;276;276;276;6;34
1331904;01000;SP;R;DR;;SENG;BELA VISTA;;152;152;152;152;6;34
1332000;01000;SP;R;;;ITAPEVA;BELA VISTA;;0;0;99999999;99999999;0;17
1332010;01000;SP;AL;;;RIO CLARO;BELA VISTA;;0;0;99999999;99999999;0;17
1332020;01000;SP;R;PROF;;PICAROLO;BELA VISTA;;0;0;99999999;99999999;0;17
1332030;01000;SP;R;;;CARLOS COMENALE;BELA VISTA;;0;0;99999999;99999999;0;17
1332040;01000;SP;R;PROF;;OTAVIO MENDES;BELA VISTA;;0;0;99999999;99999999;0;17
1332050;01000;SP;PC;;;GEREMIA LUNARDELLI;BELA VISTA;;0;0;99999999;99999999;0;17
1332060;01000;SP;PC;;;ANTONIO BENETAZZO;BELA VISTA;;0;0;99999999;99999999;0;17
1332070;01000;SP;PC;;;RODRIGO LEFEVRE;BELA VISTA;;0;0;99999999;99999999;0;17
1332080;01000;SP;PC;;;YOSHIYA TAKAOKA;BELA VISTA;;0;0;99999999;99999999;0;17
1332090;01000;SP;VIA DE PEDESTRE;;DOS;JORNALEIROS;BELA VISTA;;0;0;99999999;99999999;0;17
1332100;01000;SP;PC;;;FLAVIO RESENDE CARVALHO;BELA VISTA;;0;0;99999999;99999999;0;17
1332900;01000;SP;R;;;ITAPEVA;BELA VISTA;;366;366;366;366;6;34
1332901;01000;SP;R;;;ITAPEVA;BELA VISTA;;378;378;378;378;6;34
1332902;01000;SP;R;;;ITAPEVA;BELA VISTA;;490;490;490;490;6;34
1332903;01000;SP;R;;;ITAPEVA;BELA VISTA;;500;500;500;500;6;34
